diameter,direction,tilt,cos_tilt,steps,stepper_travel,measured_angle,avg_offset,ideal_rnp_angle,k_rod,k_rod_avg,c_rod,predicted_angle,error
4,ccw,20,0.939692621,58.1875,1.4779625,42.4,-1.216,79.57412353,0.532836532,0.534,-0.431,42.06158197,-0.338418033
4,ccw,20,0.939692621,58.1875,1.4779625,42.04,-1.216,79.57412353,0.528312448,0.534,-0.431,42.06158197,0.021581967
4,ccw,20,0.939692621,58.1875,1.4779625,40.68,-1.216,79.57412353,0.511221465,0.534,-0.431,42.06158197,1.381581967
4,ccw,20,0.939692621,58.1875,1.4779625,40.12,-1.216,79.57412353,0.504184001,0.534,-0.431,42.06158197,1.941581967
4,ccw,20,0.939692621,116.375,2.955925,88.06,-1.216,159.1482471,0.553320578,0.534,-0.431,84.55416393,-3.505836066
4,ccw,20,0.939692621,116.375,2.955925,87.01,-1.216,159.1482471,0.546722956,0.534,-0.431,84.55416393,-2.455836066
4,ccw,20,0.939692621,116.375,2.955925,86.18,-1.216,159.1482471,0.541507692,0.534,-0.431,84.55416393,-1.625836066
4,ccw,20,0.939692621,116.375,2.955925,83.91,-1.216,159.1482471,0.527244262,0.534,-0.431,84.55416393,0.644163934
4,ccw,20,0.939692621,116.375,2.955925,82.85,-1.216,159.1482471,0.520583805,0.534,-0.431,84.55416393,1.704163934
4,ccw,20,0.939692621,174.5,4.4323,131.56,-1.216,238.6368989,0.551297811,0.534,-0.431,127.001104,-4.55889597
4,ccw,20,0.939692621,174.5,4.4323,131.29,-1.216,238.6368989,0.550166385,0.534,-0.431,127.001104,-4.28889597
4,ccw,20,0.939692621,174.5,4.4323,129.02,-1.216,238.6368989,0.540654025,0.534,-0.431,127.001104,-2.01889597
4,ccw,20,0.939692621,174.5,4.4323,127.68,-1.216,238.6368989,0.5350388,0.534,-0.431,127.001104,-0.67889597
4,ccw,20,0.939692621,174.5,4.4323,125.31,-1.216,238.6368989,0.525107394,0.534,-0.431,127.001104,1.69110403
4,cw,20,0.939692621,12.75,0.32385,9.46,-1.216,17.43622041,0.542548774,0.534,-0.431,8.879941698,-0.580058302
4,cw,20,0.939692621,12.75,0.32385,8.98,-1.216,17.43622041,0.515019872,0.534,-0.431,8.879941698,-0.100058302
4,cw,20,0.939692621,12.75,0.32385,8.65,-1.216,17.43622041,0.496093752,0.534,-0.431,8.879941698,0.229941698
4,cw,20,0.939692621,12.75,0.32385,8.64,-1.216,17.43622041,0.495520233,0.534,-0.431,8.879941698,0.239941698
4,cw,20,0.939692621,12.75,0.32385,8.62,-1.216,17.43622041,0.494373195,0.534,-0.431,8.879941698,0.259941698
4,cw,20,0.939692621,57.4375,1.4589125,44.14,-1.216,78.54846351,0.561946065,0.534,-0.431,41.51387951,-2.626120486
4,cw,20,0.939692621,57.4375,1.4589125,43.2,-1.216,78.54846351,0.549978931,0.534,-0.431,41.51387951,-1.686120486
4,cw,20,0.939692621,57.4375,1.4589125,42.07,-1.216,78.54846351,0.535592908,0.534,-0.431,41.51387951,-0.556120486
4,cw,20,0.939692621,57.4375,1.4589125,39.62,-1.216,78.54846351,0.504401973,0.534,-0.431,41.51387951,1.893879514
4,cw,20,0.939692621,114.875,2.917825,86.91,-1.216,157.096927,0.553225335,0.534,-0.431,83.45875903,-3.451240972
4,cw,20,0.939692621,114.875,2.917825,86.03,-1.216,157.096927,0.547623697,0.534,-0.431,83.45875903,-2.571240972
4,cw,20,0.939692621,114.875,2.917825,85.25,-1.216,157.096927,0.54265861,0.534,-0.431,83.45875903,-1.791240972
4,cw,20,0.939692621,114.875,2.917825,84.28,-1.216,157.096927,0.536484078,0.534,-0.431,83.45875903,-0.821240972
4,cw,20,0.939692621,114.875,2.917825,83.08,-1.216,157.096927,0.528845481,0.534,-0.431,83.45875903,0.378759028
4,cw,20,0.939692621,172.375,4.378325,131.59,-1.216,235.7308622,0.558221349,0.534,-0.431,125.4492804,-6.140719587
4,cw,20,0.939692621,172.375,4.378325,131.29,-1.216,235.7308622,0.556948712,0.534,-0.431,125.4492804,-5.840719587
4,cw,20,0.939692621,172.375,4.378325,127.79,-1.216,235.7308622,0.542101271,0.534,-0.431,125.4492804,-2.340719587
4,cw,20,0.939692621,172.375,4.378325,126.22,-1.216,235.7308622,0.535441133,0.534,-0.431,125.4492804,-0.770719587
4,cw,20,0.939692621,172.375,4.378325,125.69,-1.216,235.7308622,0.533192807,0.534,-0.431,125.4492804,-0.240719587
4,ccw,30,0.866025404,12.9375,0.3286125,11.68,-1.216,16.305621,0.716317398,0.534,-0.431,8.276201613,-3.403798387
4,ccw,30,0.866025404,12.9375,0.3286125,8.4,-1.216,16.305621,0.515159772,0.534,-0.431,8.276201613,-0.123798387
4,ccw,30,0.866025404,58.1875,1.4779625,46.59,-1.216,73.33590893,0.635295869,0.534,-0.431,38.73037537,-7.859624629
4,ccw,30,0.866025404,58.1875,1.4779625,42.02,-1.216,73.33590893,0.572979876,0.534,-0.431,38.73037537,-3.289624629
4,ccw,30,0.866025404,58.1875,1.4779625,40.37,-1.216,73.33590893,0.550480666,0.534,-0.431,38.73037537,-1.639624629
4,ccw,30,0.866025404,116.375,2.955925,96.82,-1.216,146.6718179,0.660113179,0.534,-0.431,77.89175074,-18.92824926
4,ccw,30,0.866025404,116.375,2.955925,83.8,-1.216,146.6718179,0.57134357,0.534,-0.431,77.89175074,-5.908249259
4,ccw,30,0.866025404,174.5,4.4323,122.89,-1.216,219.9289557,0.558771352,0.534,-0.431,117.0110623,-5.878937664
4,ccw,30,0.866025404,174.5,4.4323,122.67,-1.216,219.9289557,0.557771029,0.534,-0.431,117.0110623,-5.658937664
4,cw,30,0.866025404,12.75,0.32385,10.35,-1.216,16.06930765,0.644084999,0.534,-0.431,8.150010285,-2.199989715
4,cw,30,0.866025404,12.75,0.32385,8.91,-1.216,16.06930765,0.554473173,0.534,-0.431,8.150010285,-0.759989715
4,cw,30,0.866025404,12.75,0.32385,8.73,-1.216,16.06930765,0.543271695,0.534,-0.431,8.150010285,-0.579989715
4,cw,30,0.866025404,12.75,0.32385,8.7,-1.216,16.06930765,0.541404782,0.534,-0.431,8.150010285,-0.549989715
4,cw,30,0.866025404,12.75,0.32385,8.4,-1.216,16.06930765,0.522735651,0.534,-0.431,8.150010285,-0.249989715
4,cw,30,0.866025404,12.75,0.32385,8.34,-1.216,16.06930765,0.519001825,0.534,-0.431,8.150010285,-0.189989715
4,cw,30,0.866025404,12.75,0.32385,7.92,-1.216,16.06930765,0.492865043,0.534,-0.431,8.150010285,0.230010285
4,cw,30,0.866025404,57.4375,1.4589125,41.77,-1.216,72.39065554,0.577008174,0.534,-0.431,38.22561006,-3.54438994
4,cw,30,0.866025404,57.4375,1.4589125,41.12,-1.216,72.39065554,0.568029115,0.534,-0.431,38.22561006,-2.89438994
4,cw,30,0.866025404,57.4375,1.4589125,40.22,-1.216,72.39065554,0.555596571,0.534,-0.431,38.22561006,-1.99438994
4,cw,30,0.866025404,57.4375,1.4589125,39.79,-1.216,72.39065554,0.549656578,0.534,-0.431,38.22561006,-1.56438994
4,cw,30,0.866025404,57.4375,1.4589125,39.14,-1.216,72.39065554,0.540677518,0.534,-0.431,38.22561006,-0.91438994
4,cw,30,0.866025404,57.4375,1.4589125,39.14,-1.216,72.39065554,0.540677518,0.534,-0.431,38.22561006,-0.91438994
4,cw,30,0.866025404,114.875,2.917825,82.78,-1.216,144.7813111,0.571758878,0.534,-0.431,76.88222012,-5.89777988
4,cw,30,0.866025404,114.875,2.917825,81.4,-1.216,144.7813111,0.562227261,0.534,-0.431,76.88222012,-4.51777988
4,cw,30,0.866025404,114.875,2.917825,80.44,-1.216,144.7813111,0.555596571,0.534,-0.431,76.88222012,-3.55777988
4,cw,30,0.866025404,172.375,4.378325,123.05,-1.216,217.2507377,0.566396235,0.534,-0.431,115.580894,-7.469106045
4,cw,30,0.866025404,172.375,4.378325,121.32,-1.216,217.2507377,0.558433086,0.534,-0.431,115.580894,-5.739106045
4,cw,30,0.866025404,172.375,4.378325,120.94,-1.216,217.2507377,0.556683955,0.534,-0.431,115.580894,-5.359106045
5,ccw,0,1,16.375,0.415925,10.22,-1.216,19.06459768,0.536072157,0.534,-0.431,9.749495159,-0.470504841
5,ccw,0,1,16.375,0.415925,9.74,-1.216,19.06459768,0.5108946,0.534,-0.431,9.749495159,0.009495159
5,ccw,0,1,16.375,0.415925,9.45,-1.216,19.06459768,0.495683159,0.534,-0.431,9.749495159,0.299495159
5,ccw,0,1,16.375,0.415925,9.02,-1.216,19.06459768,0.473128264,0.534,-0.431,9.749495159,0.729495159
5,ccw,0,1,16.375,0.415925,8.84,-1.216,19.06459768,0.46368668,0.534,-0.431,9.749495159,0.909495159
5,ccw,0,1,73.75,1.87325,44.46,-1.216,85.86345518,0.517798869,0.534,-0.431,45.42008507,0.960085065
5,ccw,0,1,73.75,1.87325,43.53,-1.216,85.86345518,0.506967719,0.534,-0.431,45.42008507,1.890085065
5,ccw,0,1,73.75,1.87325,43.31,-1.216,85.86345518,0.504405511,0.534,-0.431,45.42008507,2.110085065
5,ccw,0,1,73.75,1.87325,43.24,-1.216,85.86345518,0.503590263,0.534,-0.431,45.42008507,2.180085065
5,ccw,0,1,73.75,1.87325,42.93,-1.216,85.86345518,0.49997988,0.534,-0.431,45.42008507,2.490085065
5,ccw,0,1,147.5,3.7465,89.11,-1.216,171.7269104,0.518905277,0.534,-0.431,91.27117013,2.16117013
5,ccw,0,1,147.5,3.7465,89.04,-1.216,171.7269104,0.518497653,0.534,-0.431,91.27117013,2.23117013
5,ccw,0,1,147.5,3.7465,88.55,-1.216,171.7269104,0.515644286,0.534,-0.431,91.27117013,2.72117013
5,ccw,0,1,147.5,3.7465,87.56,-1.216,171.7269104,0.509879318,0.534,-0.431,91.27117013,3.71117013
5,ccw,0,1,147.5,3.7465,87.54,-1.216,171.7269104,0.509762854,0.534,-0.431,91.27117013,3.73117013
5,ccw,0,1,221.25,5.61975,131.87,-1.216,257.5903655,0.511936849,0.534,-0.431,137.1222552,5.252255196
5,ccw,0,1,221.25,5.61975,131.81,-1.216,257.5903655,0.511703921,0.534,-0.431,137.1222552,5.312255196
5,ccw,0,1,221.25,5.61975,131.54,-1.216,257.5903655,0.510655745,0.534,-0.431,137.1222552,5.582255196
5,ccw,0,1,221.25,5.61975,131.19,-1.216,257.5903655,0.509296998,0.534,-0.431,137.1222552,5.932255196
5,ccw,0,1,221.25,5.61975,131.13,-1.216,257.5903655,0.50906407,0.534,-0.431,137.1222552,5.992255196
5,cw,0,1,16.4375,0.4175125,10.1,-1.216,19.13736332,0.527763404,0.534,-0.431,9.78835201,-0.31164799
5,cw,0,1,16.4375,0.4175125,10.03,-1.216,19.13736332,0.524105637,0.534,-0.431,9.78835201,-0.24164799
5,cw,0,1,16.4375,0.4175125,9.84,-1.216,19.13736332,0.514177415,0.534,-0.431,9.78835201,-0.05164799
5,cw,0,1,16.4375,0.4175125,8.79,-1.216,19.13736332,0.459310923,0.534,-0.431,9.78835201,0.99835201
5,cw,0,1,16.4375,0.4175125,8.79,-1.216,19.13736332,0.459310923,0.534,-0.431,9.78835201,0.99835201
5,cw,0,1,73.9375,1.8780125,44.8,-1.216,86.0817521,0.520435504,0.534,-0.431,45.53665562,0.73665562
5,cw,0,1,73.9375,1.8780125,43.91,-1.216,86.0817521,0.510096495,0.534,-0.431,45.53665562,1.62665562
5,cw,0,1,73.9375,1.8780125,43.73,-1.216,86.0817521,0.508005459,0.534,-0.431,45.53665562,1.80665562
5,cw,0,1,73.9375,1.8780125,43.04,-1.216,86.0817521,0.499989823,0.534,-0.431,45.53665562,2.49665562
5,cw,0,1,73.9375,1.8780125,42.75,-1.216,86.0817521,0.496620933,0.534,-0.431,45.53665562,2.78665562
5,cw,0,1,147.875,3.756025,89.69,-1.216,172.1635042,0.520958262,0.534,-0.431,91.50431124,1.814311241
5,cw,0,1,147.875,3.756025,88.92,-1.216,172.1635042,0.51648577,0.534,-0.431,91.50431124,2.584311241
5,cw,0,1,147.875,3.756025,88.08,-1.216,172.1635042,0.511606687,0.534,-0.431,91.50431124,3.424311241
5,cw,0,1,147.875,3.756025,87.32,-1.216,172.1635042,0.507192279,0.534,-0.431,91.50431124,4.184311241
5,cw,0,1,147.875,3.756025,87.09,-1.216,172.1635042,0.505856339,0.534,-0.431,91.50431124,4.414311241
5,cw,0,1,221.875,5.635625,134.45,-1.216,258.3180219,0.520482462,0.534,-0.431,137.5108237,3.060823713
5,cw,0,1,221.875,5.635625,133.58,-1.216,258.3180219,0.51711452,0.534,-0.431,137.5108237,3.930823713
5,cw,0,1,221.875,5.635625,133.51,-1.216,258.3180219,0.516843537,0.534,-0.431,137.5108237,4.000823713
5,cw,0,1,221.875,5.635625,132.28,-1.216,258.3180219,0.512081964,0.534,-0.431,137.5108237,5.230823713
5,cw,0,1,221.875,5.635625,132.26,-1.216,258.3180219,0.51200454,0.534,-0.431,137.5108237,5.250823713
5,ccw,10,0.984807753,16.375,0.415925,10.1,-1.216,18.7749636,0.537950444,0.534,-0.431,9.594830562,-0.505169438
5,ccw,10,0.984807753,16.375,0.415925,10.05,-1.216,18.7749636,0.535287323,0.534,-0.431,9.594830562,-0.455169438
5,ccw,10,0.984807753,16.375,0.415925,9.37,-1.216,18.7749636,0.499068877,0.534,-0.431,9.594830562,0.224830562
5,ccw,10,0.984807753,16.375,0.415925,8.8,-1.216,18.7749636,0.468709298,0.534,-0.431,9.594830562,0.794830562
5,ccw,10,0.984807753,16.375,0.415925,8.75,-1.216,18.7749636,0.466046177,0.534,-0.431,9.594830562,0.844830562
5,ccw,10,0.984807753,73.75,1.87325,44.2,-1.216,84.55899636,0.522711975,0.534,-0.431,44.72350406,0.523504056
5,ccw,10,0.984807753,73.75,1.87325,44.13,-1.216,84.55899636,0.521884151,0.534,-0.431,44.72350406,0.593504056
5,ccw,10,0.984807753,73.75,1.87325,42.82,-1.216,84.55899636,0.506392008,0.534,-0.431,44.72350406,1.903504056
5,ccw,10,0.984807753,73.75,1.87325,42.56,-1.216,84.55899636,0.503317232,0.534,-0.431,44.72350406,2.163504056
5,ccw,10,0.984807753,73.75,1.87325,42.17,-1.216,84.55899636,0.498705068,0.534,-0.431,44.72350406,2.553504056
5,ccw,10,0.984807753,147.5,3.7465,90.21,-1.216,169.1179927,0.533414562,0.534,-0.431,89.87800811,-0.331991888
5,ccw,10,0.984807753,147.5,3.7465,88.36,-1.216,169.1179927,0.522475454,0.534,-0.431,89.87800811,1.518008112
5,ccw,10,0.984807753,147.5,3.7465,88.3,-1.216,169.1179927,0.522120672,0.534,-0.431,89.87800811,1.578008112
5,ccw,10,0.984807753,147.5,3.7465,87.69,-1.216,169.1179927,0.518513723,0.534,-0.431,89.87800811,2.188008112
5,ccw,10,0.984807753,147.5,3.7465,86.54,-1.216,169.1179927,0.511713737,0.534,-0.431,89.87800811,3.338008112
5,ccw,10,0.984807753,221.25,5.61975,134,-1.216,253.6769891,0.528230804,0.534,-0.431,135.0325122,1.032512169
5,ccw,10,0.984807753,221.25,5.61975,131.7,-1.216,253.6769891,0.519164156,0.534,-0.431,135.0325122,3.332512169
5,ccw,10,0.984807753,221.25,5.61975,131.57,-1.216,253.6769891,0.518651694,0.534,-0.431,135.0325122,3.462512169
5,ccw,10,0.984807753,221.25,5.61975,129.62,-1.216,253.6769891,0.510964753,0.534,-0.431,135.0325122,5.412512169
5,ccw,10,0.984807753,221.25,5.61975,129.55,-1.216,253.6769891,0.510688811,0.534,-0.431,135.0325122,5.482512169
5,cw,10,0.984807753,16.4375,0.4175125,10.09,-1.216,18.84662376,0.535374406,0.534,-0.431,9.633097091,-0.456902909
5,cw,10,0.984807753,16.4375,0.4175125,10,-1.216,18.84662376,0.530599015,0.534,-0.431,9.633097091,-0.366902909
5,cw,10,0.984807753,16.4375,0.4175125,9.95,-1.216,18.84662376,0.52794602,0.534,-0.431,9.633097091,-0.316902909
5,cw,10,0.984807753,16.4375,0.4175125,9.06,-1.216,18.84662376,0.480722707,0.534,-0.431,9.633097091,0.573097091
5,cw,10,0.984807753,16.4375,0.4175125,8.89,-1.216,18.84662376,0.471702524,0.534,-0.431,9.633097091,0.743097091
5,cw,10,0.984807753,73.9375,1.8780125,44.06,-1.216,84.77397686,0.519734966,0.534,-0.431,44.83830364,0.778303643
5,cw,10,0.984807753,73.9375,1.8780125,43.74,-1.216,84.77397686,0.515960223,0.534,-0.431,44.83830364,1.098303643
5,cw,10,0.984807753,73.9375,1.8780125,43.48,-1.216,84.77397686,0.512893244,0.534,-0.431,44.83830364,1.358303643
5,cw,10,0.984807753,73.9375,1.8780125,43.11,-1.216,84.77397686,0.508528697,0.534,-0.431,44.83830364,1.728303643
5,cw,10,0.984807753,73.9375,1.8780125,42.89,-1.216,84.77397686,0.505933561,0.534,-0.431,44.83830364,1.948303643
5,cw,10,0.984807753,147.875,3.756025,88.7,-1.216,169.5479537,0.523155827,0.534,-0.431,90.10760729,1.407607286
5,cw,10,0.984807753,147.875,3.756025,88.35,-1.216,169.5479537,0.521091515,0.534,-0.431,90.10760729,1.757607286
5,cw,10,0.984807753,147.875,3.756025,87.96,-1.216,169.5479537,0.51879128,0.534,-0.431,90.10760729,2.147607286
5,cw,10,0.984807753,147.875,3.756025,87.89,-1.216,169.5479537,0.518378418,0.534,-0.431,90.10760729,2.217607286
5,cw,10,0.984807753,147.875,3.756025,86.72,-1.216,169.5479537,0.511477715,0.534,-0.431,90.10760729,3.387607286
5,cw,10,0.984807753,221.875,5.635625,132.99,-1.216,254.3935907,0.522772604,0.534,-0.431,135.4151775,2.425177457
5,cw,10,0.984807753,221.875,5.635625,132.64,-1.216,254.3935907,0.521396784,0.534,-0.431,135.4151775,2.775177457
5,cw,10,0.984807753,221.875,5.635625,132.18,-1.216,254.3935907,0.519588562,0.534,-0.431,135.4151775,3.235177457
5,cw,10,0.984807753,221.875,5.635625,132.03,-1.216,254.3935907,0.518998925,0.534,-0.431,135.4151775,3.385177457
5,cw,10,0.984807753,221.875,5.635625,130.63,-1.216,254.3935907,0.513495641,0.534,-0.431,135.4151775,4.785177457
5,ccw,20,0.939692621,16.375,0.415925,9.82,-1.216,17.91486175,0.548148243,0.534,-0.431,9.135536176,-0.684463824
5,ccw,20,0.939692621,16.375,0.415925,9.64,-1.216,17.91486175,0.53810072,0.534,-0.431,9.135536176,-0.504463824
5,ccw,20,0.939692621,16.375,0.415925,9.39,-1.216,17.91486175,0.524145825,0.534,-0.431,9.135536176,-0.254463824
5,ccw,20,0.939692621,16.375,0.415925,9.05,-1.216,17.91486175,0.505167169,0.534,-0.431,9.135536176,0.085536176
5,ccw,20,0.939692621,16.375,0.415925,8.8,-1.216,17.91486175,0.491212275,0.534,-0.431,9.135536176,0.335536176
5,ccw,20,0.939692621,16.375,0.415925,8.64,-1.216,17.91486175,0.482281143,0.534,-0.431,9.135536176,0.495536176
5,ccw,20,0.939692621,73.75,1.87325,45.12,-1.216,80.68525523,0.55920998,0.534,-0.431,42.65492629,-2.465073709
5,ccw,20,0.939692621,73.75,1.87325,44.07,-1.216,80.68525523,0.54619645,0.534,-0.431,42.65492629,-1.415073709
5,ccw,20,0.939692621,73.75,1.87325,42.34,-1.216,80.68525523,0.52475511,0.534,-0.431,42.65492629,0.314926291
5,ccw,20,0.939692621,73.75,1.87325,41.54,-1.216,80.68525523,0.51484004,0.534,-0.431,42.65492629,1.114926291
5,ccw,20,0.939692621,73.75,1.87325,41.11,-1.216,80.68525523,0.509510689,0.534,-0.431,42.65492629,1.544926291
5,ccw,20,0.939692621,147.5,3.7465,88.29,-1.216,161.3705105,0.547125988,0.534,-0.431,85.74085258,-2.549147418
5,ccw,20,0.939692621,147.5,3.7465,87.76,-1.216,161.3705105,0.543841621,0.534,-0.431,85.74085258,-2.019147418
5,ccw,20,0.939692621,147.5,3.7465,87.21,-1.216,161.3705105,0.540433316,0.534,-0.431,85.74085258,-1.469147418
5,ccw,20,0.939692621,147.5,3.7465,86.74,-1.216,161.3705105,0.537520764,0.534,-0.431,85.74085258,-0.999147418
5,ccw,20,0.939692621,147.5,3.7465,86.73,-1.216,161.3705105,0.537458794,0.534,-0.431,85.74085258,-0.989147418
5,ccw,20,0.939692621,221.25,5.61975,134.18,-1.216,242.0557657,0.554335071,0.534,-0.431,128.8267789,-5.353221128
5,ccw,20,0.939692621,221.25,5.61975,133.97,-1.216,242.0557657,0.553467502,0.534,-0.431,128.8267789,-5.143221128
5,ccw,20,0.939692621,221.25,5.61975,130.57,-1.216,242.0557657,0.539421152,0.534,-0.431,128.8267789,-1.743221128
5,ccw,20,0.939692621,221.25,5.61975,128.16,-1.216,242.0557657,0.529464769,0.534,-0.431,128.8267789,0.666778872
5,ccw,20,0.939692621,221.25,5.61975,126.54,-1.216,242.0557657,0.522772096,0.534,-0.431,128.8267789,2.286778872
5,cw,20,0.939692621,16.4375,0.4175125,9.84,-1.216,17.98323909,0.547176176,0.534,-0.431,9.172049673,-0.667950327
5,cw,20,0.939692621,16.4375,0.4175125,9.22,-1.216,17.98323909,0.512699629,0.534,-0.431,9.172049673,-0.047950327
5,cw,20,0.939692621,16.4375,0.4175125,8.9,-1.216,17.98323909,0.494905281,0.534,-0.431,9.172049673,0.272049673
5,cw,20,0.939692621,16.4375,0.4175125,8.68,-1.216,17.98323909,0.482671668,0.534,-0.431,9.172049673,0.492049673
5,cw,20,0.939692621,73.9375,1.8780125,44.8,-1.216,80.89038723,0.553835895,0.534,-0.431,42.76446678,-2.035533219
5,cw,20,0.939692621,73.9375,1.8780125,43.1,-1.216,80.89038723,0.532819801,0.534,-0.431,42.76446678,-0.335533219
5,cw,20,0.939692621,73.9375,1.8780125,42.47,-1.216,80.89038723,0.525031483,0.534,-0.431,42.76446678,0.294466781
5,cw,20,0.939692621,73.9375,1.8780125,42.43,-1.216,80.89038723,0.524536987,0.534,-0.431,42.76446678,0.334466781
5,cw,20,0.939692621,73.9375,1.8780125,42.15,-1.216,80.89038723,0.521075513,0.534,-0.431,42.76446678,0.614466781
5,cw,20,0.939692621,147.875,3.756025,88.57,-1.216,161.7807745,0.547469255,0.534,-0.431,85.95993356,-2.610066437
5,cw,20,0.939692621,147.875,3.756025,88.49,-1.216,161.7807745,0.546974758,0.534,-0.431,85.95993356,-2.530066437
5,cw,20,0.939692621,147.875,3.756025,86.13,-1.216,161.7807745,0.532387116,0.534,-0.431,85.95993356,-0.170066437
5,cw,20,0.939692621,147.875,3.756025,86.04,-1.216,161.7807745,0.531830808,0.534,-0.431,85.95993356,-0.080066437
5,cw,20,0.939692621,147.875,3.756025,85.9,-1.216,161.7807745,0.530965439,0.534,-0.431,85.95993356,0.059933563
5,cw,20,0.939692621,221.875,5.635625,134.96,-1.216,242.739539,0.555986884,0.534,-0.431,129.1919138,-5.768086159
5,cw,20,0.939692621,221.875,5.635625,133.44,-1.216,242.739539,0.549725028,0.534,-0.431,129.1919138,-4.248086159
5,cw,20,0.939692621,221.875,5.635625,133.07,-1.216,242.739539,0.548200761,0.534,-0.431,129.1919138,-3.878086159
5,cw,20,0.939692621,221.875,5.635625,131.04,-1.216,242.739539,0.539837888,0.534,-0.431,129.1919138,-1.848086159
5,cw,20,0.939692621,221.875,5.635625,128.54,-1.216,242.739539,0.529538783,0.534,-0.431,129.1919138,0.651913841
5,ccw,30,0.866025404,16.375,0.415925,11.6,-1.216,16.5104259,0.702586358,0.534,-0.431,8.38556743,-3.21443257
5,ccw,30,0.866025404,16.375,0.415925,8.96,-1.216,16.5104259,0.542687394,0.534,-0.431,8.38556743,-0.57443257
5,ccw,30,0.866025404,73.75,1.87325,48.05,-1.216,74.35993344,0.646181321,0.534,-0.431,39.27720446,-8.772795542
5,ccw,30,0.866025404,73.75,1.87325,40.53,-1.216,74.35993344,0.545051591,0.534,-0.431,39.27720446,-1.252795542
5,ccw,30,0.866025404,147.5,3.7465,95.62,-1.216,148.7198669,0.642953776,0.534,-0.431,78.98540892,-16.63459108
5,ccw,30,0.866025404,147.5,3.7465,84.05,-1.216,148.7198669,0.565156504,0.534,-0.431,78.98540892,-5.064591085
5,cw,30,0.866025404,16.4375,0.4175125,9.88,-1.216,16.57344279,0.596134438,0.534,-0.431,8.419218451,-1.460781549
5,cw,30,0.866025404,16.4375,0.4175125,9.65,-1.216,16.57344279,0.582256814,0.534,-0.431,8.419218451,-1.230781549
5,cw,30,0.866025404,16.4375,0.4175125,9.62,-1.216,16.57344279,0.580446689,0.534,-0.431,8.419218451,-1.200781549
5,cw,30,0.866025404,16.4375,0.4175125,9.54,-1.216,16.57344279,0.57561969,0.534,-0.431,8.419218451,-1.120781549
5,cw,30,0.866025404,16.4375,0.4175125,9.51,-1.216,16.57344279,0.573809565,0.534,-0.431,8.419218451,-1.090781549
5,cw,30,0.866025404,16.4375,0.4175125,9.39,-1.216,16.57344279,0.566569066,0.534,-0.431,8.419218451,-0.970781549
5,cw,30,0.866025404,16.4375,0.4175125,8.49,-1.216,16.57344279,0.512265321,0.534,-0.431,8.419218451,-0.070781549
5,cw,30,0.866025404,16.4375,0.4175125,8.39,-1.216,16.57344279,0.506231572,0.534,-0.431,8.419218451,0.029218451
5,cw,30,0.866025404,16.4375,0.4175125,8.34,-1.216,16.57344279,0.503214697,0.534,-0.431,8.419218451,0.079218451
5,cw,30,0.866025404,16.4375,0.4175125,8.31,-1.216,16.57344279,0.501404573,0.534,-0.431,8.419218451,0.109218451
5,cw,30,0.866025404,73.9375,1.8780125,42.37,-1.216,74.54898412,0.568351139,0.534,-0.431,39.37815752,-2.99184248
5,cw,30,0.866025404,73.9375,1.8780125,41.68,-1.216,74.54898412,0.559095479,0.534,-0.431,39.37815752,-2.30184248
5,cw,30,0.866025404,73.9375,1.8780125,41.07,-1.216,74.54898412,0.55091294,0.534,-0.431,39.37815752,-1.69184248
5,cw,30,0.866025404,73.9375,1.8780125,40.73,-1.216,74.54898412,0.54635218,0.534,-0.431,39.37815752,-1.35184248
5,cw,30,0.866025404,73.9375,1.8780125,40.69,-1.216,74.54898412,0.54581562,0.534,-0.431,39.37815752,-1.31184248
5,cw,30,0.866025404,73.9375,1.8780125,40.62,-1.216,74.54898412,0.54487664,0.534,-0.431,39.37815752,-1.24184248
5,cw,30,0.866025404,73.9375,1.8780125,40.58,-1.216,74.54898412,0.54434008,0.534,-0.431,39.37815752,-1.20184248
5,cw,30,0.866025404,147.875,3.756025,84.35,-1.216,149.0979682,0.565735409,0.534,-0.431,79.18731504,-5.162684961
5,cw,30,0.866025404,147.875,3.756025,83.58,-1.216,149.0979682,0.560571019,0.534,-0.431,79.18731504,-4.392684961
5,cw,30,0.866025404,147.875,3.756025,82.78,-1.216,149.0979682,0.555205419,0.534,-0.431,79.18731504,-3.592684961
5,cw,30,0.866025404,147.875,3.756025,82.74,-1.216,149.0979682,0.55493714,0.534,-0.431,79.18731504,-3.552684961
